10020529,수수 김,30, 환상적이만 후유증이,매우 환상적이지만 자리잡는것부터해서 끝나고 돌아가는길이 지옥임. . 올해는 회사에서 볼수있어서 행운이지만..진짜 밖에서 몇만명 사람들과보고 돌아가는길이란.. 하지만 매년 기다림..ㅋㅋ
10020529,Jae Yee K,40, 불꽃놀이 짱,어디서 보는 진짜 불꽃놀이는 너무멋있는 것같음.<br/>매년 보는데 너무 예뻐서 자주 했으면 좋겠다
10020530,리즐리,50, 축제기간에 온다면 꼭 들리세요!,"축제 기간에 맞춰서 한국을 방문한다면 당신은 럭키한 여행자입니다!<br/>매년 축제기간에 청계천에 가는데, 사람이 많긴하지만, 연인과 손잡고 걸으며 한국을 느낄수 있는 좋은 축제입니다. 물론 무료이구요~<br/>다만, 계천 밑으로는 내려가지고 올라가지도 못할정도로 사람이 많으니 조심하셔야하빈다."
10020530,vlogg,50, 11월의 청계천,"청계천에서 열리는 빛초롱 축제입니다. 등 작품 하나하나 디테일하며, 특히 전통적인 그림과 한국의 색이 뚜렷한 작품들이 많아서 만족했습니다.<br/>외국인들에게 많은 홍보가 된다면 보다 더 서울 관광에 도움이 될거 같습니다.<br/>내국인들도 많이 좋아하는 축제이니만큼 많은 홍보가 필요하겠어요.<br/>동대문 쪽의 호텔을 이용하신다음 다 보고 돌아가는 동선이 좋습니다."
10020530,보석김,50, 서울의 중심 청계천에서 열리는 등불 축제,11월 초에 청계천에서 일정기간 열리는 축제입니다. 매년 방문할때마다 주제도 다르고 점점 규모도 커지는 걸 느낄 수 있어요. 각종 이벤트도 많고 연인과 같이 걷기도 좋아요 개천위에 등을 띄울수도 있고 이번엔 열기구도 있더라구요. 다만 단점은 사람이 많다는 것 정도입니다.
10020530,yangcho0311,50, 멋짐!,개인적으로 서울에서 가장 좋아하는 곳 중하나인 광화문일대에<br/>청계천따라 이렇게 멋진 등불축제를 공짜로 즐길수 있다니 너무 좋습니다.
10183192,밀키롤,50, 서울 한복판 큰호수,강남을 중심으로 동쪽에 가장 큰 볼거리가 롯데월드 옆 석촌호수가 아닌가싶다 산책로도 가장좋고 주변에 맛집들이 많다 날이 좋을땐 꼭 가봐야할 곳이기도하다
10183192,vstellav,40, 인공호수라는게 안믿겨짐,서호 동호 합치면 굉장히 넓습니다. 도심한복판에 산책할수있는 곳이 있어 좋습니다. 또한 봄에가면 벚꽃이 만개해서 굉장히 아름답니다.<br/>한가지 아쉬운것은 화장실이 부족합니다.
10183192,떠나볼래,30, 좋아요,롯데월드와 연결되있으면서도<br/>롯데월드를 통하지 않아도<br/>자유롭고 한가롭게 산책을 즐길수 있으며<br/>도심속에 호수를 거닐며<br/>산책하는것도 나쁘지는 않으나<br/>핸드폰을 보며 걷는 분들이 있어<br/>조금은 조심하시며<br/>걸으셔야 합니다
10183192,kiju98,40, 슈퍼문 보러 산책,"아이들 데리고 슈퍼문 보러 산책을 갔다.<br/>아쉽게도 버스 정류장에서 조금 멀어서 아이들이 조금 힘들어 했지만,<br/>슈퍼문을 보고서는 열심히 걸었다.<br/>중간에 공사중인 구간이 있긴 하지만 산책로로 좋은 것 같다."
10183192,Luke c,30, 매일 가는 집앞,만약 여행을 왔는데 조깅할 곳이 필요하다면 여기가 좋아다. 고무 트랙도 있고 한강보다는 접근성이 좋다
10183192,sy j,30, 석촌호수,나들이 하기 좋은곳 가족이든 연인이든. 주변에 까페도 많고 호수도 있고 롯데월드랑도 연결 되어 있다. 한바퀴 다 돌려면 한시간 걸린다 ~~편한 운동화 신고 산책하기 좋은 곳이다 ~
10183192,goosemana,40, 산책하기 좋은 호수공원,식사 후 산책하기좋은 호수공원.<br/>각종 행사로 산책하며 공연과 조형물등 관람이 가능합니다. 잠시 쉬어가기 좋습니다.
10183192,메가마일,50, 운동하기 좋아요,서호와 동호까지 다 돌면 하루 운동량 딱 채워요. 단조롭지 않고 재밌게 운동할 수 있어요.
10183192,123minheey,50, 산책하기 좋은 호수,적당한 크기의 호수여서 산책하기 좋아요.<br/>주말에는 다양한 행사가 있어서 볼거리 제공하고요.<br/>특히 벚꽃시즌이 되면 더욱 로맨틱한 곳인것 같아요
10183192,성희 소,30, 조용히 산책하기 좋은 호수!!,풍경도 좋고 조용해서 좋아요! 사람 많을 때 가면 조용하진 않지만 그래도 나름의 분위기가 있어서 좋아요!
10183192,ruze0201,40, 산책하기 좋습니다.,저녁에 가볍게 산책하기 좋은 호수입니다. 주변 카페 및 음식점도 있어서 데이트 코스로도 좋습니다.
10183192,Queen3839,40, 전통이 살아 쉼쉬는 곳,"롯데 월드 어드벤쳐를 구경 하시는 가족 여러분 들은 한번쯤 시간을 내어 공연을 구경 하시는 것도 자라 나는 청소년이나, 부모님, 그리고 외국인들 한테도 우리의 문화를 새삼 느끼면서 추억이 되는 공연이라 생각 합니다.<br/>겨울엔 야외 공연이 춥지만 잠시나마 예 우리내 마당 공연을 느낄수 있는 좋은 곳이라 생각 합니다."
10183192,Dongoh s,50, 벚꽃축제,깔끔하고 산책하면서 복잡하지않게 꽃을 볼 수 있는 곳이다 롯데월드와 롯데타워와의 조화가 좋다
10183192,hyemin j,50, 석촌호수 데이트,석촌호수 비가 와서 벚꽃이 없을줄 알았는데 나름 잘 피어있어서 사진도 찍고 한바퀴돌았다~ 날씨가 좋으면 사람이 너무많아서 힘들것같긴한데 카페에 들어가거나 앉아서 벚꽃구경도 괜찮을것같다^^
10183192,Lee1004,40, 벚꽃길,"벚꽃축제라 벚꽃을 구경하러 갔는데 한발 늦었다는...ㅠ<br/>참으로 아쉬웠습니다.<br/>다리를 두고 빙둘러 타원을 이루고 있는데 다 폈을 ㅤㄸㅒㅤ 정말 예뻤을 것 같아요.<br/>내년을 기약해야겠어요.<br/>롯데월드타워, 타워몰, 롯데월드, 산책길,<br/>롯데구역이지만 잘 조성해놓은 것 같아요."
10183192,천막족,40, 롯데월드 옆,잠실 롯데 월드 바로 옆에 자리한 나름 규모있는 호수.<br/>얼마 전까지 벚꽃축제까지 열어서 많은 사람들이 방문했다. <br/>서울 도심에 자리잡고 있어서 잠시 여유롭게 산책하기 좋은 곳.
10183192,창민 박,50, 밤에 걷기 좋고 운동하기 좋아요,밤에 데이트겸 구경하러 갔을ㅤㄸㅒㅤ 사람들도 많고 걷기에도 이쁘고 해서 좋았습니다. 운동하시는 분들도 많아서 밤 늦어도 치안이나 이런 걱정도 없고 롯데월드 야간에 불 켜져 있을때 가면 더 이쁘고 재밌게 구경하러 갈 수 있습니다.
10183192,JJJY_Mom,50, 벚꽃이 정말 멋져요.,"4월에 방문했는데 석촌호수 주변의 벚꽃이 정말 멋졌어요. <br/>벗꽃과 롯데타워, 롯데월드가 다 잘 어울렸네요. <br/>저녁에 가족들과 걸으면서 얘기하기 좋은 곳입니다."
10253198,패드리토,50, 화장실 사용을 위해 방문,예전에 시청 월드컵 응원전 할 때 파이낸스센터에서 화장실을 개방해준 게 생각이 나서 이번에도 들러봤습니다.<br/>깔끔한 실내공간이 훨씬 더 쾌적한 방문으로 기억에 남았습니다.
10253198,민석 권,40, 광화문에 종합 금융센터,1층 2층에는 은행들이 있고 지하에는 카페 식당 편의점등 편의시설들이 있습니다 위쪽으로는 외국계회사들이 많은데 보안이 아주 철저합니다 화장실아 아주 깨끗해서 광화문 찾을때 이용해도 됩니다 주차장도 넓고 편해서 이용하기 좋습니다
10253198,heeyoungc561,40, 건물이 나름 괜찮다,오래전에 지어진 것치고 화려하고 새것같다 지하에 맛이괜찮은 식당이 많아 갈만하지만 가격대는 비싸다
10270564,157jungc,50, 종합 쇼핑센터,"영화관, 아쿠아리움, 온갖 상점들이 실내에 밀집해 있고, 웬만한 유명한 맛집들도 다 입점해 있습니다. 코엑스몰만의 특색은 부족하지만, 여유롭게 시간 보내기에는 편리하고 좋습니다."
10270564,wisemint,30, 너무커서복잡해,코엑스에는<br/>각종 컨퍼런스 행사하기에좋은장소와<br/>식사 즐길거리 쇼핑이 집결되어있어서 좋은것도있는반면 너무커서 길치들에게는 다니기어려운곳 ㅠㅠ 오디토리움아래 주차후 북쪽오디토리움부터<br/>디홀 이홀 씨홀 한바퀴다도는중 ㅠㅠ
10270564,정명진,40, 삼성동에 있는 대형 전시관,삼성동에 있는 대형 전시관으로써<br/>다양한 전시회 및 행사를 개최하는 <br/>장소 입니다. 한 번쯤 들려 보시기 추천 드립니다.
10270564,트립어드바이저 회원,40, 여름에는 이곳에서 많은 걸 할 수 있습니다.,"강남에서 전시, 공연을 관람할 수 있는 곳으로 아주 다양한 주제로 자주 관람할 수 있습니다. 또한 코엑스몰은 영화, 쇼핑, 식사 등을 보거나 할 수 있어 무척 편리합니다. 특히 더운 여름에는 더 편리한 거 같습니다. 다만 규모가 커서 주차하는데 시간이 오래 걸리고, 복잡합니다."
10270564,123minheey,50, 복합몰 좋아요,"최근 생긴 도서관 구경도 할겸 주말에 방문했는데<br/>볼거리 즐길거리 많아서 좋아요.<br/>맛집도 많고, 쇼핑도 편하게 할수 있어서 만족스러워요"
10270564,시리우드,50, 새롭게 거듭난 멋진 거리입니다.,예전에 코엑스를 그리워했던 사람으로서 지난 날의 향수는 사라졌지만 지금 다시 리뉴얼돈 모습도 아주 좋습니다. 다만 코엑스 자체가 조금 복잡한 구조라 여간 길찾기가 쉽지 않은데 여전히 개선이 되지 못한 점은 조금 아쉽습니다. 지하철역과 연결이 되어 있어서<br/>일년내내 쾌적한 환경이라 아주 추천합니다.
10270564,JUSEONG Y,50, 삼성역 코엑스 모르면 간첩,"삼성역의 대표적인 데이트코스 1순위는 바로 코엑스 아닐까 싶네요<br/>제가 알기론 아시아 최대인걸로 알고 있는데<br/><br/>얼마전 리모델링을 한 후에, 더욱더 세련되어 졌습니다.<br/>안에는 영화관, 옷가게, 상점, 음식점 <br/>뭐 하나 없는게 없어서 비가 올때나 눈올때 지하로 슝~ 연결된 곳을<br/>따라가면 정말 좋습니다."
10270564,천막족,40, 대표적인 명소,"몰이 따로 있어서 쇼핑, 외식, 영화관 필요한 모든 것들이 <br/>잘 갖춰져 있고 인테리어가 아주 좋아요. <br/>아이 쇼핑만 해도 힐링 되는 기분. <br/>평일 뿐 아니라 주말에 여러 전시회를 하고 있으니 <br/>가보시는 것도 좋을 것 같습니다 <br/>깔끔하게 잘 정돈되어 있어 아이쇼핑, 산책하기도 나쁘지 않아요"
10270564,Lucy L,50, 지방사람인데 신세계 였습니다,매장하나하나도 크고 세일도 많이하고 다양하고... 먹을것도 많고요. 사람도 많고 주위에보이는 큰 건물들도 신기하더군요 아쿠아리움도 갔는데 너무 재밌었습니다
10270564,YUN0987,50, 복합쇼핑센터,"엄청난규모다 하루날잡고 가도 다 못둘러볼 수도 있다. 솔직히 어릴때 갔을땐 텅텅 빈 느낌이었고, 몇 개월전에 갔을 땐 평일 저녁에 영화만보러 간거라 모든 몰을 시간에 쫓겨 제대로 볼 수 없었다.<br/>각종 박람회, 전시, 공연 등이 개최되고 영화관, 대형수족관도 있어 볼거리가 충분하다. 쇼핑을 좋아하는 사람들에게도 옆에 있는 현대백화점까지 포함하면 매장이 많아 가볼만하다. 식당들이 많고 대체로 가격대는 조금 비싼편이며 거의 웨이팅이 필요하다. 즉 신식 멀티플렉스인만큼 인파가 많다.<br/>그리고 주말에 간다면 가급적 대중교통을 이용하는 것을 추천한다. 일찌감치 가는게 아니라면 줄서서 입차하느라 최소 30분은 잡아먹기 때문이다."
10288072,okdabang_Miss_Lee,40, 아침일찍 갔는데도...,빛을 이용한 전시를 보러 갔었는데 주차장이 좀 협소하지만 이쁘게 만들어져 있고 건물이 전시관만 있는것이아니라 까페도 있어서 나름 편리하게 이용할 수 있었습니다.<br/>다만 차를 가져갈 것이라면 좀 이르게 가는 것이 좋을 것 같네요.
10288072,jinustar,40, 트렌디한 뮤지엄,"2015년 12월 5일 대림미술관의 새로운 전시공간을 이 곳 한남동 독서당로에 개관했다. 개관특별전으로 2016년 5월 8일까지 9개의 라이트 스펙트럼을 통해 관람객의 숨겨진 감각을 깨워주는 “아홉개의 빛 아홉개의 감성”전이 열린다. 월요일 휴무, 평일 18시까지 단 금, 토는 20시 폐관"
10288072,GivsUsAHint,30, 예술 문외한이라면,예술 문외한 이라면 큰 감흥을 느끼기에는 어려운거 같다. 미술적 센스가 부족해서 그런지 작품의 의도라던가 받아야 하는 느낌들을 많이 못 느꼈다. 물론 인상깊었던 전시도 있으나 반면 전혀 이해하지 못할 전시도 있었다.<br/>그리고 사람이 너무 많아 집중이 되지 않았다. 이른 시간 등 한적한 시간에 가는 것을 추천한다.
10288072,성은홍2016,50, 전시뿐만 아니라 식사도 :),"전시를 관람한 후, 디뮤지엄 안에 있는 까페를 가기보단 붙어있는 건물의 식당을 방문하도록. 3층의 햄버거가 특히 괜찮음 (개인적견해)"
10288072,_life_is_sweet_2016,50, 복합문화 공간이에요,헤더윅 스튜디오 관람했습니다. 전시회도 좋았고 카페와 간단한 식사가 가능한 음식점도 있어서 다음에 가보고 싶습니다. 전시회 입장 줄은 주말이여서 어마어마하게 기네요. 
10288072,올리브521,50, 토마스 헤더윅전,토마스 헤더윅이 이끄는 런던의 디자인 그룹의 전시였다.상상력과 창의성에 놀라웠다. 특히 가든브릿지등은 서울에도 있으면 좋겠다. 리플렛을 뽑아갈수있게한 아이디어도 빛났다.디뮤지엄의 다음 전시가 기대된다.
10288072,고운 장,40, 파리지엥의 산책,에르메스에서 굉장히 돈을 많이 투자하여 고급스럽게 잘 꾸며놨다.<br/>무료입장이어서 가긴 했지만 명품을 뭐 좋아하지 않아서그냥 그랬다.<br/>도슨트 설명을 들으니 이해가 좋았다.
10288072,meltingbrain,50, 서울을 대표하는 전시공간,"독창적이고 아이디어 넘치는, 스토리가 있는 전시를 해서 정기적으로 방문합니다. 관람 후에 주변 산책하기도 좋고 맛집도 많습니다."
10288072,soocoto,40, 유스 사진전, 현대 여러 작가들 사진 보는 재미가 있네요<br/>청춘에 대한 자유분방함이 느껴지는 전시였고<br/>지루하지 않게 동선이나 조명 등도 꽤 잘 꾸며놓은 것 같습니다<br/>가볍게 한번 쓱 둘러보기 좋았습니다<br/>
10288072,은지 김,50, 핫하다,핫하다 핫해 요즘 젊은이들에게 최고 인기인 뮤지엄중 하나이지 않을까?? 재밌는 전시 구경하고가요
10288072,lhl22,40, 요근래 가장 가게되는!,요즘 이색적인 전시를 제일 많이하는 장소여서 그만큼 자주방문하는거같네요 사진찍기좋아서 친구와 사진찍으러도 많이가요!!
10288072,Jessica L,40, 샤넬의 전시회," 디뮤지엄에서 샤넬의 전시회가 열린다고 해서 가 보았습니다. 공교롭게도 루이비통 전시와 같은 날에 관람하게 되었어요.<br/> 항상 느끼지만 디뮤지엄 전시는 컨셉과 배치가 멋집니다. 어떤 전시들 가보면 그저 작품들 주욱 나열해 놓은 곳들이 있는데요, 디뮤지엄은 하나의 큰 theme 아래 작품들이 유기적으로 잘 배치되어 있습니다. <br/> 그리고 사진 찍으면 잘 나와요. 그래서 요즘 젊은이들 인스타그램에서 그렇게 핫한가 봅니다. <br/> 그런데 디뮤지엄은 사람이 너~~~~~~무 많습니다. <br/>그래서 별 5개지만 4개만 드려요. 조용한 관람을 하려는 분들은 약간 힘들다고 느끼실 수도 있습니다. 이 점 감안하고 가셔야 해요. 저는 그래서 주로 평일에 가는데도 사람이 여전히 많습니다. <br/>"
10288072,ezra11,50, 주택가에 위치한 멋진 공간,"한남오거리에서 한남동 유엔빌리지로 가는 길에 위치한 디뮤지엄, 조용하게 전시 즐길 수 있고 주변에 세계 음식점이 다양해 전 연령대가 즐길 수 있는 곳. 앱을 다운받고 입장하면 쿠폰도 있고 전시 오디오 가이드까지 편리함"
10288072,jisung L,40, 볼만한 기획전시가 많은 소규모 미술관,"볼만한 기획전시가 자주 있는 곳이지만, 규모가 작아서 어느 정도 한계는 있습니다. 주변에 갈만한 카페나 식당들이 꽤 있습니다. 사전에 인터넷으로 회원 가입하면 입장료 할인이 있습니다."
10288072,skkim2017,40, 기획 전시 보러 다녀왔습니다.,대중교통이 불편해서 찾아가기 좀 힘들었어요.<br/>그렇지만 전시도 나름 재미있었고 전시장 주변의 분위기는 좋았습니다.<br/>주말에는 사람이 엄청 많다고 하는데 평일에 가니까 전시가 힘들 정도로 사람이 <br/>많거나 하지 않아서 좋았어요!
10376613,Urizia J,50, 봄에는 정말 좋아요!!,한강공원중 쉽게 걸어갈 수 있는 위치<br/>합정동 한강 수영장과도 가깝고 텐트촌과도 가까움<br/>단 가끔가다 더워지면 술먹고 쇼하는 사람 있음<br/>망원동 사는 분들은 집 앞처럼 쉽게 드나드는 곳임
10376613,elaealeana,50, 피크닉하기 좋은곳!,합정에서 놀다가 걸어갔어요! 거기서 걸어가기는 멀었지만 망원에서 가시면 가까울것같아요! 피크닉하다왔는데 너무좋았어요!
10376613,Baron_de_Richebourg,40, 망원동에서 접근성이 좋은 곳,이름처럼 망원1동과 망원2동에 해당하는 한강 구역에 걸쳐 조성된 공원 입니다. 그렇기 때문에 아무래도 망원동에서 접근성이 좋을 수 밖에 없습니다.<br/>최근 몇 년 사이에 대대적으로 정비되어서 상당히 깔끔하고 산책하기 좋은 환경으로 변모한 점도 장점이라 할 수 있습니다.<br/>날이 너무 덥거나 춥지 않고 적당한 때에 산책이나 피크닉을 즐기기에 더 없이 좋은 장소 중 하나 입니다.
10376613,8연주정,50, 집근처라 자주 가요,"집근처라 낮엔 산책. <br/>밤엔 운동하러 자주 방문합니다. <br/>잔디공원에는 흔들의자 그리고 편의점이 가까워 책을 보거나 강아지산책, 데이트등을 즐기기에 좋습니다. <br/>공원 밖 망원유수지방향으로 나오면 각종 맛집이 줄서있습니다."
10376613,혜경 유,50, 자전거,한강이 집 가까이에 있다는건 아주 큰행운입니다. 봄이 다가오니 자전거를 끌고 바람 쐬러 가야겠어요. 기분이 아주 좋아진답니다 하하
1046419,jamielee57,30, 천천히 산책할만한...,도시 한 복판에 수풀이 우거진 시냇가가 있다는 것은 참 좋습니다.<br/>청계천을 따라 동대문 남대문시장 및 광화문 대로가 가까워 조금만 벗어나면 즐길거리가 많습니다. 하지만 청계천 그대로는 역시 인위적인 시냇가 일 수 밖에 없는것이 아쉽습니다.
1046419,타이컬쳐,50, 로맨틱한 분위기였음,저녁시간에 산책으로도 좋고 주변 맛집들도 많은편입니다<br/>서울의 중심가답게 교통도 편리한 편이구요<br/><br/>걸어서 천천히 가다보면 어느세 경복궁까지 가게되네요<br/><br/>낮에는 좀 더울듯해서 저녁시간에 갔었는데 생각보다 좋았음
1046419,guullguull,40, 밤에 갈때가 좋습니다.,밤에 친구와 식사후 소화좀 시킬겸 걷고 싶어서 청계천을 들렸었습니다.<br/>밤에 가니 서늘 서늘하고 분위기도 있고 얘기하면서 걷기도 좋았습니다.<br/>맥주 한캔사들고 이런저런 얘기하며 잠시 여유를 내기에 아주 좋았었습니다.<br/>가끔 어르신분들이 와서 천에 발을 담그고 몸도 씻는 분들을 보아서<br/>보기에 안좋았지만 청계천이 좀 길고 조용한곳도 많으니 서울의 명소로<br/>불릴만 합니다.
1046419,mercy369,50, 언제나 가슴이 탁 트이는 즐거운곳,가족들 연인들과 삼삼오오 나온 사람들을 보면<br/>짜증 바쁨 그런것들은 싹 잊게되고<br/>행복하고 즐거운 기분이 드는 곳이에요<br/>무료 데이트코스로 이만한데도 없는듯!
1046419,S.LEE321,40, 식사후 좋은 산책코스,"명동에서 퇴근 후 혹은 식사 후 소화시킬 겸 분위기 있게 걷기 좋습니다. 항상 행사를 하고 있어 볼거리, 즐길거리도 함께합니다."
1046419,대구댁,50, 시원한 거리...,시내 한복판에 이러한 곳을 보유한 서울이 자랑 스럽 더군요. 특히 유등인지 하는 등들이 놓여져 있어서 밤에 운치를 느낄 수 있었어요...
1046419,christina7542,40, 서울 시내를 지나가는 하천,"서울 광화문 버스정류장에서 내려서 조금만 걸으면 바로 볼 수 있습니다.<br/>겨울보다 여름에, 낮과 밤에도 갈 수 있는곳입니다.<br/><br/>여름철에 가시면 더운날씨에 발을 담그시면 시원함을 느낄 수 있습니다.<br/>그리고 입장료는 따로 받지 않으니까 부담 갖지 마시고 가실수 있습니다. <br/>그리고 청계천에서 다양한 행사가 열리니까 참고해주세요."
1046419,richard0271006071,40, 여름에 시청부터 동대문까지 산책코스로 좋음,이걸 사람이 많들었다는게 신기할정도로 서울시민이 이용하기에 좋다. 특히 따뜻한 날씨에 저녁때 시청에서 동대문까지 지인과 이야기하며 걸을때는 너무 행복하다.
1046419,RaymondKang,50, 서울의 자랑,"이게 생기고 나서 서울이 확 바뀌었다. 여름엔 조용한 물소리를 들으며 산책을... 겨울엔 트리장시과 캐롤을 들을수도 .. 요즘은 하류에서 올라온 잉어떼 보는것도 재미다. 청계천을 따라 걸어서 관광할수 있는 추천 코스는 종로2~3가에 위치한 멋진 테라스가 있는 레스토랑에서 커피를, 종로 4가로 내려와서 광장시장에서 빈대떡, 마약김밥을 먹고, 다시 청계천을 통해 동대문으로 가서 야시장을 구경해보자~"
1046419,ksy0214,50, 서울 시내에 작은 안식처,늦가을 등축제도 하고 가끔 저녁에 들어가면 자유롭게 공연을 펼치는 음악가들도 있고...여행을 온 듯한 착각을 불러 일으키는 좋은 곳
1046419,ank5022,40, 저녁에 가면 더 아름다운 곳,청계천은 서울의 아름다움을 느낄 수 있는 곳이다. 특히 저녁에 가면 그 아름다움을 배로 느낄 수 있다. 저녁이 되면 빛이 켜지고 사람들이 많아 진다. 그리고 흘러가는 물에 빛이 반짝이는 아름다운 모습을 볼 수 있다. 한번쯤 가 보아도 좋을 곳이다. 특히 연인과 가는 것이 좋다.
1046419,goodtripgo,40, 빌딩 숲 속의 쉼터,"청계천은 길게 가꾸어져 있는데요...<br/>그래도 가장 잘 관리되어 있는 곳은 동아일보 사옥 근처에 있는 곳입니다.<br/>이벤트도 종종 열리기도 하고, 유등 축제, 루미나리에 등 축제가 열리기도 해요..<br/>빌딩 숲 속에 있는.. 작은 쉼터예요.<br/>항상.. 외국인, 내국인 모두 많이 청계천을 즐기고 있지요."
1046419,오블리,50, 여름이 특히 최고,"도심에 있는 청계천. 주변으로는 종로, 명동, 광화문을 갈수있고, 여름에는 산책겸 긴 청계천로를 거닐수있어서 좋아요. 간혹 청계천 맑은 물에 발 담그고 앉아있는 커플도 종종 볼수있습니다."
1046419,주니네,40, 동대문시장과 평화시장 사이 청계천,전에 복개되었던 하천을 다시 복원하여 물이 흐르게 되엇고 서울 동대문시장과 평화시장 사이에 흐르고 있어 주변 관광에도 볼거리가 많아서 여름에는 특히 좋다. 밤에는 조명때문에 야경이 멋있고 여름에는 발을 담그고 시간을 보낼수도 있고 청계천 가를 걸으면서 즐길수도 있는 멋진 곳입니다. 시장구경도 하고 신시장은 빌딩형으로 되었있어 함께 하루를 보낼수도 있습니다.
1046419,민들레_luca382,30, 도심속 쉬어갈 수 있는 공간,"남산, 인사동, 삼청동,명동 .. <br/>이리저리 도심속 관광으로 지친 이들은 잠시 청계천에서 쉬어 가세요. <br/>도심속 쉴 수 있는 최고의 장소 입니다. <br/><br/>청계천 물안을 자세히 보시면 요리조리 움직이는 물고기 떼도 볼 수 있습니다."
1046419,동동85,40, 청계천,산책하기 좋습니다. 보통은 종로에서 청계천으로 빠져서 걷는데 여름부터 가을까지 걷기 참 좋습니다.
1046419,라파,50, 산책하기 너무 좋아요,종로나 시청쪽으로 가다가 가끔 들르는 곳인데요<br/>그냥 지나가다 보면 조금 앉아 쉬었다가고 싶은 충독이 들만한 곳입니다.<br/>너무 예쁘고 좋아요.<br/><br/>가끔 몰래 막걸리 마시는 분들이 보이는데... <br/>그러지 않으셨으면 좋겠습니다 ㅠㅠ <br/><br/>아무튼 청계천은 외국인 친구들 오면 꼭 들리고 싶은 곳이에요.<br/>청계천에 앉아서 얘기하면 카페 부럽지 않습니다!
